,f_1,f_2,R_x
5,10.248871695680206,0.7,8-14-7-5-2-1-3-4*6-14-5-2-1-4-3-11*9-13-12-10-11-3-1-0*10-9-7-5-3-4-1-0*8-14-6-9-10-11-3-5*12-10-9-7-5-2-1-0*
4,10.2501611863314,0.6949152542372881,8-14-7-5-2-1-3*6-14-5-2-1-4-3-11*9-13-12-10-11-3-1-0*10-9-7-5-3-4-1-0*8-14-6-9-10-11-3-5*12-10-9-7-5-2-1-0*
11,10.259832366215344,0.3571428571428571,8-14-7-5-3-11*11-3-4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13-9*
17,10.267569310122502,0.3333333333333333,8-14-7-5-3-11*4-3-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*
16,10.26950354609929,0.3207547169811321,8-14-7-5-3-11*4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*
12,10.288845905867182,0.3076923076923077,8-14-7-5-3*4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*
13,10.299161831076724,0.2941176470588235,8-14-7-5*4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*
14,10.314635718891038,0.28,8-14-7*4-1-2-5-14-6*8-14-6-9-10-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*
19,10.335267569310124,0.2653061224489795,0-1-2-5-7-9-13-12*4-1-2-5-14-6*0-1-4-3-5-7-9-10*8-14-6-9-10-11*0-1-3-11-10-12*8-14-7*
11,10.363636363636363,0.25,0-1-4*0-1-3-11-10-12*0-1-2-5-14-6-9-10*0-1-2-5-7-9-13-12*8-14-7-9*4-3-5-7-9-10-11*
9,10.386847195357834,0.2340425531914893,8-14-6-9-10-11*4-3-5-7-9-10*4-1-2-5-14-6*0-1-2-5-7-9-13-12*8-14-7*0-1-3-11-10-12*
11,10.422308188265635,0.217391304347826,0-1-2-5-7-9-13-12*4-1-2-5-14-6*4-3-5-7-9-10*8-14-6-9-10-11*0-1-3-11-10-12*14-7*
12,10.472598323662153,0.1999999999999999,14-7*4-1-2-5-14-6*0-1-3-11*8-14-6-9-10-11*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*
13,10.527401676337847,0.1818181818181817,14-7*4-1-2-5-14-6*1-3-11*8-14-6-9-10-11*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*
15,10.611863313990971,0.1627906976744185,13-12*4-1-2-5-14-6-9-13*4-3-5-7-9-10-11*0-1-2-5-7-9-10-12*8-14-7*1-3-11*
15,10.707930367504837,0.1428571428571429,4-3-5-7-9-10-12*0-1-2-5-7-9-13-12*1-4*8-14-7*1-3-11*2-5-14-6-9-10-11*
16,10.78916827852998,0.1219512195121951,8-14-7-9*2-5*9-13-12*0-1-3-11*4-3-5-14-6-9-10-11*0-1-2-5-7-9-10-12*
13,10.895551257253384,0.0999999999999999,8-14-7-9*2-5*9-13-12*1-3-11*4-3-5-14-6-9-10-11*0-1-2-5-7-9-10-12*
14,11.029013539651835,0.0769230769230768,8-14-7-9*2-5*9-13*1-3-11*4-3-5-14-6-9-10-11*0-1-2-5-7-9-10-12*
16,11.708575112830433,0.0526315789473684,0-1-2-5-7-9-10-12*2-5*4-3-5*8-14-7-9-13*14-6-9-10-11*1-3-11*
15,12.144422952933592,0.0270270270270269,0-1-2-5-7-9-10-12*2-5*4-3-5*8-14-7-9-13*6-9-10-11*1-3-11*
14,13.23404255319149,0.0,0-1-2-5-7-9-10-12*2-5*4-3-5*8-14-7-9-13*6-9-10*1-3-11*
