Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1009926868826291,0.0987479876872277,0.0997261488831428,0.0996369893642743,0.0985477496043589,0.1003472913648159,0.0990905870136142,0.0963640101594318,0.1044374581221238,0.102109090918381
2,2.0,0.1025617094974105,0.0972562322992096,0.100396923750019,0.0985385068453882,0.097510734248241,0.1004692325301206,0.0979201050750975,0.0926624087186764,0.1084499391104235,0.1042342079254135
3,3.0,0.1034557676809969,0.0963990891854986,0.1005242333168413,0.0974525427860126,0.0967343492919909,0.1005202172193924,0.0961883687644724,0.0898626052377963,0.1127830438650252,0.106079782651973
4,4.0,0.1042327194206389,0.0954156167884133,0.1020786364480194,0.0961597643222783,0.0955146463281163,0.1004880050978176,0.0944856770875159,0.0864702940208408,0.1173594689929439,0.1077951714934151
5,5.0,0.1051727318133989,0.0950010060725052,0.1026116472772768,0.0956233808017796,0.0944890244837405,0.1003206207754796,0.0919507517225028,0.0837269030370721,0.1213593629482717,0.1097445710679725
6,6.0,0.1060341162146093,0.0953626992853679,0.1034958880805212,0.0942397327601963,0.0930399629001238,0.1001955394654964,0.0899260553876489,0.0812078995794438,0.1243370429847718,0.1121610633418201
7,7.0,0.1069710277289098,0.0948627174625712,0.1040563824281379,0.0929890153634685,0.0912974340961138,0.1000072875473385,0.087707948681737,0.0795204468239563,0.1278489974721363,0.1147387423956301
8,8.0,0.1079943921535108,0.0955505360324372,0.1053482942253769,0.0915718070785176,0.0890043097750876,0.0997202352053663,0.0851354627146359,0.0768306504588644,0.1312519393160287,0.117592373040174
9,9.0,0.1090635520811652,0.095319455534042,0.1060388913570066,0.0898861520473028,0.0873036461971557,0.0990676265432135,0.0836339656180156,0.0743787927750807,0.1346533481671182,0.1206545696798991
