,Run_nr,HV
0,Run_1,0.9512572533849132
1,Run_2,0.9638942617666022
2,Run_3,0.9595099935525468
3,Run_4,0.950870406189555
4,Run_5,0.9558994197292068
5,Run_6,0.95538362346873
6,Run_7,0.9565441650548034
7,Run_8,0.9591231463571892
8,Run_9,0.9551257253384916
9,Run_10,0.9583494519664733
10,Run_11,0.9538362346872986
11,Run_12,0.9650548033526756
12,Run_13,0.9561573178594454
13,Run_14,0.9597678916827852
14,Run_15,0.958220502901354
15,Run_16,0.9564152159896844
16,Run_17,0.9566731141199228
17,Run_18,0.9544809800128948
18,Run_19,0.9520309477756286
19,Run_20,0.9463571889103805
20,Means,0.9562475822050291
