,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:00.637458,0.8981302385557705
1,Run_10,0 days 00:02:46.181595,0.942488716956802
2,Run_11,0 days 00:03:04.292520,0.932688588007737
3,Run_12,0 days 00:02:25.811776,0.940167633784655
4,Run_13,0 days 00:02:42.256242,0.9306254029658284
5,Run_14,0 days 00:02:35.725388,0.9307543520309476
6,Run_15,0 days 00:03:06.766537,0.9467440361057381
7,Run_16,0 days 00:03:06.530898,0.9480335267569309
8,Run_17,0 days 00:01:58.443158,0.9341070277240491
9,Run_18,0 days 00:02:39.476933,0.9446808510638298
10,Run_19,0 days 00:02:29.010806,0.9472598323662155
11,Run_2,0 days 00:03:08.493512,0.9366860090264346
12,Run_20,0 days 00:02:37.362344,0.939136041263701
13,Run_21,0 days 00:02:37.065498,0.945325596389426
14,Run_22,0 days 00:02:38.746487,0.9372018052869115
15,Run_23,0 days 00:03:24.522970,0.9360412637008381
16,Run_24,0 days 00:02:39.983928,0.9449387491940684
17,Run_25,0 days 00:02:21.392246,0.9301096067053514
18,Run_26,0 days 00:02:43.562092,0.9402965828497745
19,Run_27,0 days 00:02:25.786582,0.9304964539007091
20,Run_28,0 days 00:02:22.449328,0.919277885235332
21,Run_29,0 days 00:02:55.764212,0.9230174081237912
22,Run_3,0 days 00:02:34.104351,0.9431334622823986
23,Run_30,0 days 00:02:21.160390,0.9372018052869115
24,Run_4,0 days 00:02:42.229748,0.9157962604771115
25,Run_5,0 days 00:02:28.033053,0.9502256608639588
26,Run_6,0 days 00:02:36.717351,0.941972920696325
27,Run_7,0 days 00:02:38.719866,0.9232753062540298
28,Run_8,0 days 00:02:32.937855,0.9196647324306898
29,Run_9,0 days 00:01:36.956983,0.9203094777562864
