,Run_number,Duration,HV Obtained
0,Run_1,0 days 02:51:28.972212,0.8373762014390811
1,Run_10,0 days 03:44:45.836553,0.8405992913112537
2,Run_2,0 days 03:43:28.785251,0.8426363902971883
3,Run_3,0 days 03:54:39.639629,0.8360981940185666
4,Run_4,0 days 03:58:36.926133,0.8505889147878463
5,Run_5,0 days 03:44:01.513275,0.8464331037105264
6,Run_6,0 days 05:41:18.823805,0.845816521183085
7,Run_7,0 days 03:51:01.952392,0.845259399632472
8,Run_8,0 days 03:31:37.778129,0.8441118834959467
9,Run_9,0 days 02:23:22.887416,0.8353912989667422
10,Average,0 days 03:44:26.311479500,0.8424311198842709
