,Run_nr,HV
0,Run_1,0.9259518477043672
1,Run_2,0.9283191612418936
2,Run_3,0.9244013265569816
3,Run_4,0.9222832039181424
4,Run_5,0.9329414985909948
5,Run_6,0.9254996123697132
6,Run_7,0.9250073834340352
7,Run_8,0.9088453539741334
8,Run_9,0.9266732707382204
9,Run_10,0.923376875084602
10,Run_11,0.9269393820065712
11,Run_12,0.921830968583488
12,Run_13,0.9175793411515696
13,Run_14,0.924278269323062
14,Run_15,0.9177023983854892
15,Run_16,0.9198112917317844
16,Run_17,0.919455963968842
17,Run_18,0.9223924172132458
18,Run_19,0.9284483713375092
19,Run_20,0.9229061811648598
20,Means,0.9232322059239753
