Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1015797355982339,0.0974370103555222,0.099848219268113,0.1010773666495155,0.0984378869115637,0.09886704831297,0.0993950624726856,0.0975339649602614,0.1038998725752242,0.1019238328959099
2,2.0,0.1032674308978748,0.0964822522507573,0.1008498704044172,0.100179441163072,0.0967710680012459,0.097795871062192,0.0964180731365381,0.0953220186775642,0.1096285483621731,0.1032854260441649
3,3.0,0.1041536248055734,0.0959798563946067,0.1007130863110417,0.0985447464656617,0.0966402896368501,0.0987551741151199,0.0951514590251443,0.0921408084801128,0.1122605055388694,0.1056604492270193
4,4.0,0.1040069360337207,0.0945740798095404,0.1017463478881704,0.0984322376671787,0.0961195291894344,0.0985165818444847,0.0943634696926468,0.0903587274991338,0.1146814000083514,0.1072006903673381
5,5.0,0.1041069102863277,0.0934417756744176,0.1025071643595707,0.0974951898126769,0.0939492073520934,0.0983890792738211,0.0929944218489946,0.0876643758472204,0.1188797551361586,0.1105721204087185
6,6.0,0.1039491934796912,0.0928625022715616,0.1031437031554282,0.0968372995739483,0.0923666913638289,0.0964968737730706,0.0920411309011165,0.0870492818829933,0.1216336655215464,0.1136196580768143
7,7.0,0.1045525185440092,0.0939866329491188,0.1020398791464693,0.0935995896627914,0.091509226629301,0.097416346339525,0.0891833762762833,0.0872229304536479,0.125683605441732,0.1148058945571215
8,8.0,0.1051775581024649,0.0939361710089407,0.1041936171935583,0.0913177906201397,0.0901055468417959,0.0968812686041052,0.0881757533487282,0.0843049742126516,0.1288037460500326,0.1171035740175823
9,9.0,0.107434691252115,0.0924002019723332,0.1049408010408723,0.0893103121519216,0.0888313433754315,0.0963853175057003,0.0862783856879463,0.0813542015427511,0.1323073595380515,0.1207573859328766
10,10.0,0.1105858806249741,0.0938171790647653,0.1046965373053475,0.0875559253918238,0.0858308607858815,0.0962543200984782,0.0835477067782273,0.0784145760901312,0.1354057383384012,0.123891275521969
11,11.0,0.1113490580853189,0.0957078311759322,0.1061108010675161,0.0870378234347577,0.0857417380635014,0.0939962399071064,0.0786888313189668,0.0770006875925283,0.1367062384383142,0.1276607509160572
12,12.0,0.1133373670017634,0.0991579429316585,0.1070361360803291,0.0860557102175611,0.0833092081030031,0.0915210154242606,0.0756140378509465,0.0757554434452053,0.1371579099383681,0.1310552290069037
13,13.0,0.1161044856362619,0.1017618366923358,0.107371137141324,0.0853973048203856,0.0809988273124278,0.090030521211515,0.0718031448950982,0.0734852100939648,0.1371926592151965,0.1358548729814896
