,R_x,f_1,f_2,Generation,Rank
0,8-14-7-9-13-12-10-11*0-1-2-5-14-6-9-13*0-1-3-11-10-9-6-14-8*2-1-4-3-5-7-9-10-12*0-1-2-5-7-9-10-12*0-1-4-3-5-7-14-6*,10.174081237911023,0.3968253968253968,167,0.0
1,8-14-7-9-13-12-10-11*0-1-2-5-14-6-9-13*0-1-3-11-10-9-6-14-8*2-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*0-1-4-3-5-7-14-6*,10.18375241779497,0.3870967741935484,150,0.0
0,8-14-6-9-10-11-3-4*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-2-5-14-6-9-13*12-9-6-14-7-5-3-4*0-1-3-11-10-12-13*,10.211476466795617,0.3666666666666667,100,0.0
1,0-1-4-3-5-7-9-13*0-1-3-11-10-12-13*8-14-6-9-10-11-3-4*0-1-2-5-14-6*12-9-6-14-7-5-3-4*0-1-2-5-7-9-10-12*,10.218568665377177,0.3448275862068966,95,0.0
0,8-14-6-9-10-12*6-14-7-5-3-11-10-9*0-1-2-5-14-6-9-13*0-1-4-3-5-7-9-10*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*,10.222437137330754,0.3220338983050848,98,0.0
1,8-14-6-9-10*6-14-7-5-3-11-10-9*0-1-2-5-14-6-9-13*0-1-4-3-5-7-9-10*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*,10.228884590586718,0.3103448275862068,94,0.0
2,0-1-4-3-5-7-9-13*6-14-7-5-3-11-10-12*0-1-2-5-7-9-10-12*8-14-6-9-10-12-13*0-1-2-5-14-6*0-1-3-11-10-9*,10.237911025145069,0.2982456140350877,138,0.0
5,6-14-7*0-1-4-3-5-7-9-13*8-14-6-9-10-11-3-4*0-1-3-11-10-12-13*0-1-2-5-7-9-10-12*0-1-2-5-14-6*,10.277885235332043,0.2830188679245283,101,0.0
3,0-1-3-11-10-9*6-14-7-5-3-11*0-1-4-3-5-7-9-13*0-1-2-5-7-9-10-12*8-14-6-9-10-12-13*0-1-2-5-14-6*,10.288201160541586,0.2727272727272727,121,0.0
6,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-14-6*6-14-7*,10.297872340425531,0.2549019607843137,104,0.0
7,0-1-2-5-7-9-10-12*8-14-6-9-10-11*0-1-3-11-10-12-13*0-1-4-3-5-7-9-13*0-1-2-5-14-6*14-7*,10.330109606705353,0.24,106,0.0
6,8-14-7-9-10-11*11-10-12-13*0-1-3-11*0-1-4-3-5-7-9-10*0-1-2-5-7-9-10-12*0-1-2-5-14-6-9-13*,10.356544165054803,0.2307692307692307,119,0.0
15,4-3-5-7-9-10-11*0-1-3-11-10-12*4-1-2-5-14-6-9-10*8-14-7-9*0-1-4*0-1-2-5-7-9-13-12*,10.374597034171504,0.2244897959183673,116,0.0
7,8-14-7-9-10-11*11-10-12-13*0-1-3-11*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-2-5-14-6-9*,10.393294648613798,0.2156862745098039,121,0.0
16,4-3-5-7-9-10*0-1-3-11-10-12*1-2-5-14-6-9-10-11*8-14-7-9*0-1-4*0-1-2-5-7-9-13-12*,10.413281753707286,0.2083333333333333,66,0.0
8,8-14-7-9-10-11*12-13*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-2-5-14-6-9*0-1-3-11-10*,10.427466150870409,0.1999999999999999,136,0.0
9,8-14-7-9-10-11*12-13*0-1-2-5-7-9-10-12*0-1-4-3-5-7-9-13*0-1-2-5-14-6-9*0-1-3-11*,10.448098001289493,0.183673469387755,120,0.0
11,0-1-3-11*9-13-12*0-1-2-5-7-9-10-12*8-14-7-9*4-3-5-7-9-10-11*4-1-2-5-14-6-9*,10.495809155383624,0.1739130434782608,95,0.0
10,8-14-7-9-10-11*12-13*0-1-2-5-7-9-10-12*1-4-3-5-7-9-13*0-1-2-5-14-6-9*0-1-3-11*,10.4996776273372,0.1666666666666666,138,0.0
12,9-13-12*8-14-7-9*4-1-2-5-14-6-9*1-3-11*4-3-5-7-9-10-11*0-1-2-5-7-9-10-12*,10.550612508059316,0.1555555555555555,94,0.0
11,8-14-7-9-10-11*12-13*0-1-2-5-7-9-10-12*1-4-3-5-7-9-13*1-2-5-14-6-9*0-1-3-11*,10.551901998710507,0.1489361702127659,132,0.0
12,0-1-2-5-7-9-13*1-2-5-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-3-4*8-14-7*3-11*,10.608639587362992,0.1304347826086956,104,0.0
13,0-1-3*2-5-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13*8-14-7-9*3-11*,10.68407479045777,0.1111111111111111,135,0.0
14,0-1-3*2-5-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13*8-14-7*3-11*,10.756286266924564,0.0909090909090909,95,0.0
15,1-3*2-5-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-2-5-7-9-13*8-14-7*3-11*,10.86266924564797,0.0697674418604651,101,0.0
16,0-1-2-5-7-9-13*2-5*8-14-6-9-10-11*4-3-5-7-9-10-12-13*14-7*1-3-11*,11.270793036750485,0.0476190476190476,79,0.0
17,0-1-2-5-7-9-10-11*2-5*8-14-7*4-3-5-7-9-10-12-13*6-9-13*1-3-11*,11.760154738878144,0.024390243902439,114,0.0
18,1-3-11*2-5*8-14-7*4-3-5-7-9-10-12-13*6-9-13*0-1-2-5-7-9-10*,12.633139909735654,0.0,72,0.0
