,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:18:50.240320,0.8834777756359896
1,Run_10,0 days 00:27:55.452844,0.890791637826494
2,Run_11,0 days 00:33:44.306885,0.8935345036205058
3,Run_12,0 days 00:26:36.756961,0.885243606441464
4,Run_13,0 days 00:15:38.629358,0.8830091873778603
5,Run_14,0 days 00:15:17.754479,0.8797044511027817
6,Run_15,0 days 00:31:02.604094,0.8940910149792494
7,Run_16,0 days 00:18:00.084037,0.8881862670145854
8,Run_17,0 days 00:20:40.159155,0.8871492768450578
9,Run_18,0 days 00:15:46.221560,0.8878779500084322
10,Run_19,0 days 00:19:27.220104,0.8841804905506113
11,Run_2,0 days 00:22:40.461898,0.8856842267799696
12,Run_20,0 days 00:17:14.775227,0.8749365069609137
13,Run_21,0 days 00:13:15.266849,0.87149025636199
14,Run_22,0 days 00:24:30.575149,0.8872345203845103
15,Run_23,0 days 00:19:32.269534,0.8839076777298489
16,Run_24,0 days 00:22:59.043655,0.8856202522572372
17,Run_25,0 days 00:19:00.501043,0.8870911638623663
18,Run_26,0 days 00:30:52.311670,0.8929337795025963
19,Run_27,0 days 00:20:47.132444,0.8887863212422044
20,Run_28,0 days 00:30:12.715007,0.8976446154972084
21,Run_29,0 days 00:21:59.304142,0.8883984547640672
22,Run_3,0 days 00:22:43.976485,0.8883997945446479
23,Run_30,0 days 00:20:52.625180,0.8923988721057181
24,Run_4,0 days 00:29:26.341537,0.8952001858275666
25,Run_5,0 days 00:17:46.389613,0.8875324540911623
26,Run_6,0 days 00:26:14.534877,0.8896956973114121
27,Run_7,0 days 00:23:14.744120,0.8886297343868251
28,Run_8,0 days 00:15:52.392170,0.8887402662847398
29,Run_9,0 days 00:17:59.835318,0.8915546428672511
